# Synthetic cluster and field from the UPMASK validation set.
# From:
# UPMASK: unsupervised photometric membership assignment in stellar clusters
# Krone-Martins, A., & Moitinho, A. 2014, A&A, 561, A57
#
RAJ2000;DECJ2000;Umag;Bmag;Vmag;Rmag;Imag;flag
752.770812;167.710052;21.467;20.676;19.205;18.246;17.241;2
373.846684; 62.521540;23.742;22.415;20.814;19.748;18.773;2
304.610396;640.196132;17.962;17.433;16.251;15.517;14.783;2
683.624284;445.467620;22.250;21.102;19.645;18.712;17.888;2
339.420380;223.292612;21.990;20.848;19.408;18.486;17.677;2
280.132668;509.124708;21.181;20.598;19.308;18.487;17.649;2
748.579196;646.617316;22.510;21.693;20.175;19.187;18.153;2
189.722876;551.955012;7.546;6.625;5.451;4.820;4.270;2
597.672924;528.491396;22.772;21.547;20.027;19.045;18.178;2
778.864924;670.898276;19.561;18.891;17.559;16.722;15.872;2
803.879804;301.609092;21.821;20.977;19.440;18.441;17.392;2
541.702460;354.718500;22.912;21.596;20.000;18.928;17.930;2
171.611420;110.721604;26.527;23.449;20.133;18.123;16.076;2
341.708380;233.337636;22.529;21.237;19.658;18.612;17.674;2
318.001884;447.292036;22.527;21.677;20.200;19.292;18.391;2
191.231548; 79.232388;23.701;22.295;20.596;19.492;18.496;2
703.663644;522.518660;22.648;21.840;20.333;19.364;18.356;2
236.663132;395.331556;22.510;21.437;19.862;18.895;17.963;2
514.328124;650.235172;18.583;17.951;16.790;16.096;15.445;2
466.996444;350.806020;18.131;17.205;16.021;15.282;14.666;2
305.059900;350.557156;22.760;21.407;19.818;18.731;17.644;2
641.053052;317.985540;23.720;22.510;20.867;19.854;18.892;2
700.884604;307.590276;23.476;22.414;20.665;19.544;18.373;2
391.435420;100.940932;23.400;21.414;19.001;17.550;16.099;2
312.509276;509.992036;22.300;21.486;20.001;19.070;18.124;2
487.328668;326.222692;21.710;20.906;19.455;18.544;17.632;2
565.236124;378.840004;22.140;21.199;19.595;18.582;17.540;2
795.305788;140.684900;23.526;22.130;20.507;19.436;18.462;2
111.917500;467.415876;23.108;22.032;20.441;19.474;18.536;2
277.196988;111.887428;20.982;20.190;18.765;17.868;16.955;2
349.898012;698.626372;18.897;17.916;16.686;15.929;15.290;2
438.327100;335.411300;22.728;21.640;19.886;18.787;17.659;2
632.160124;158.825572;23.119;21.796;20.199;19.197;18.295;2
222.705980;195.128036;21.968;20.756;19.274;18.353;17.536;2
159.643068;664.043076;21.334;20.514;19.112;18.260;17.426;2
255.551804; 83.966788;17.485;17.056;16.062;15.469;14.918;2
536.008508;158.567556;23.131;21.538;19.294;17.915;16.494;2
523.481180;325.802052;16.824;16.208;15.177;14.557;14.014;2
670.631612; 80.382372;21.288;20.176;18.748;17.796;16.976;2
705.854844; 96.819012;23.397;22.433;20.864;19.897;18.939;2
541.567996;472.104164;22.975;22.042;20.456;19.465;18.475;2
102.333948;235.305316;22.421;21.278;19.455;18.325;17.171;2
599.465308; 72.520100;24.072;22.681;20.968;19.843;18.826;2
214.808508;530.856836;23.388;22.506;20.902;19.862;18.771;2
226.225980;304.706340;24.236;22.469;20.111;18.669;17.196;2
745.521724;391.004068;19.099;18.356;17.141;16.407;15.729;2
265.331772;258.426436;23.196;22.259;20.597;19.537;18.437;2
431.998140;273.083364;22.799;21.879;20.271;19.266;18.244;2
398.082940; 74.881316;21.289;20.467;19.113;18.294;17.509;2
360.850844;318.959524;25.702;23.504;20.737;19.050;17.316;2
150.641372;515.257604;19.197;18.707;17.570;16.851;16.139;2
715.932604;509.089508;22.754;21.781;20.100;19.024;17.902;2
692.578108; 42.616996;22.949;21.611;20.052;18.986;17.914;2
601.654396;592.311460;23.279;21.953;20.381;19.306;18.248;2
728.999548;199.927556;23.209;22.243;20.576;19.511;18.404;2
660.641148;323.886468;22.345;21.520;20.014;19.053;18.059;2
294.553756;131.561764;22.764;21.478;19.935;18.906;17.971;2
484.263804;185.888740;18.338;17.839;16.749;16.078;15.440;2
 97.669244;652.879748;21.257;20.507;19.154;18.330;17.521;2
771.278972;108.875012;22.672;21.592;20.001;19.017;18.071;2
731.204124;647.331172;23.584;22.531;20.847;19.794;18.743;2
750.249788;460.646212;20.795;20.136;18.834;18.025;17.215;2
289.856316;683.039460;23.640;22.552;20.795;19.699;18.585;2
563.058652;299.943780;21.273;20.150;18.745;17.874;17.107;2
353.885468;218.115396;20.915;20.206;18.858;18.018;17.172;2
446.223516;547.751428;22.579;21.249;19.685;18.586;17.438;2
183.142236;699.557764;23.127;21.918;20.326;19.348;18.437;2
331.080444;206.338532;20.194;19.455;18.189;17.431;16.712;2
147.657468;718.592868;23.517;22.110;20.476;19.426;18.490;2
211.668668;328.194596;22.098;21.243;19.743;18.809;17.864;2
427.670652; 47.164836;23.731;22.563;20.782;19.685;18.585;2
261.234140;214.677764;18.544;17.423;16.125;15.279;14.537;2
 89.335644;713.154468;21.136;20.114;18.666;17.783;16.962;2
781.915708;310.476676;20.790;21.282;20.742;20.314;19.873;2
265.301500;150.782020;21.314;20.707;19.379;18.513;17.620;2
639.608796;615.031652;20.675;20.006;18.672;17.794;16.873;2
165.755196; 79.404868;22.263;21.092;19.577;18.606;17.734;2
733.679740;253.003172;23.789;22.575;20.973;19.960;19.019;2
122.765788;178.431620;20.921;20.297;18.950;18.093;17.214;2
294.846972;200.150020;21.981;21.171;19.655;18.675;17.653;2
116.353052;233.361220;23.544;22.216;20.564;19.497;18.522;2
617.072700;691.606436;26.233;23.159;19.856;17.851;15.815;2
288.555324;233.665348;21.590;20.678;19.215;18.323;17.457;2
254.456380;299.628036;20.886;20.295;19.019;18.211;17.390;2
302.181596;581.957732;22.317;21.182;19.708;18.786;17.951;2
328.728380;350.257956;23.873;22.512;20.870;19.805;18.851;2
403.906780;382.446948;20.571;19.956;18.698;17.922;17.154;2
597.446588;410.517892;16.615;15.782;14.502;13.761;13.071;2
434.911996;294.093892;22.281;21.049;19.559;18.603;17.766;2
358.612476;506.309764;20.994;19.896;18.524;17.661;16.910;2
173.312284;744.827780;19.801;19.184;17.989;17.268;16.576;2
217.267932;367.889284;22.405;21.553;20.015;19.033;18.025;2
659.233500;411.536580;23.027;22.135;20.572;19.599;18.615;2
410.779580;350.991172;21.975;21.158;19.667;18.721;17.747;2
765.720892;155.407652;23.729;22.367;20.741;19.657;18.661;2
226.691324;224.762916;23.918;21.802;19.240;17.703;16.153;2
743.665628;551.216868;21.957;21.120;19.623;18.675;17.704;2
536.629788; 75.766948;23.009;21.695;20.148;19.068;17.950;2
 93.353372;307.740228;23.585;22.363;20.483;19.316;18.122;2
641.537052; 55.512164;22.299;21.376;19.856;18.926;18.007;2
134.254364;649.262244;23.170;21.705;20.096;18.964;17.633;2
320.448284;221.399556;23.494;22.254;20.656;19.601;18.669;2
404.987772;743.978052;21.211;19.064;16.581;15.107;13.627;2
498.254748;315.133988;23.018;22.036;20.466;19.484;18.523;2
570.669596;293.087172;21.903;21.022;19.628;18.776;17.960;2
269.639196;288.589668;21.097;20.025;18.659;17.781;17.023;2
600.976092;484.404452;23.204;22.364;20.800;19.781;18.711;2
323.417052;100.116548;23.031;21.729;20.118;19.057;18.112;2
616.803420;594.264004;21.491;20.702;19.225;18.274;17.286;2
110.114204;259.506020;20.911;20.319;19.044;18.229;17.394;2
743.650492; 67.542116;23.859;22.511;20.795;19.708;18.695;2
394.585468;204.722148;20.727;19.595;18.189;17.292;16.512;2
795.365276;105.126564;20.480;18.986;16.982;15.787;14.590;2
390.303740; 35.474212;19.830;19.022;17.791;17.049;16.373;2
164.115228;100.790628;23.011;21.964;20.419;19.474;18.563;2
729.494108;605.210852;23.376;22.309;20.719;19.745;18.798;2
274.958620;731.709092;22.721;21.917;20.407;19.453;18.475;2
266.767228;445.958660;21.451;20.378;18.982;18.112;17.335;2
792.996316;430.108804;23.962;22.482;20.801;19.661;18.474;2
418.538364;641.730148;18.590;17.659;16.459;15.721;15.097;2
505.947004;472.096772;22.582;21.643;20.028;19.003;17.951;2
687.821180;213.355300;19.765;18.887;17.636;16.884;16.211;2
277.010076;599.078660;22.906;21.530;19.911;18.845;17.873;2
615.556284;608.470372;13.907;13.684;12.902;12.430;11.992;2
440.910780;539.911332;22.491;21.168;19.596;18.517;17.466;2
627.899868; 38.088516;22.933;21.824;20.259;19.307;18.400;2
426.250684;107.914404;19.694;18.865;17.622;16.883;16.213;2
149.513564;327.770084;23.309;22.303;20.671;19.666;18.659;2
205.137660;641.572100;22.783;21.986;20.418;19.412;18.366;2
461.722428;389.949124;17.242;17.010;16.155;15.593;15.024;2
277.624668;156.083140;21.644;20.793;19.246;18.233;17.165;2
220.062460; 43.114020;22.454;21.556;20.099;19.207;18.337;2
284.650236;417.434692;21.347;20.428;19.078;18.248;17.478;2
107.735740;404.420900;21.132;20.014;18.612;17.696;16.917;2
251.968796;323.931172;22.337;21.121;19.583;18.597;17.715;2
388.940092;374.498436;23.119;22.294;20.744;19.736;18.679;2
380.049276;362.862020;16.933;16.703;15.831;15.287;14.755;2
338.949052;616.391428;23.296;21.970;20.332;19.238;18.242;2
538.676316;135.629124;22.361;21.530;20.075;19.183;18.299;2
527.771004;264.219652;23.403;22.418;20.726;19.632;18.483;2
 97.460508;230.859204;23.363;22.347;20.696;19.664;18.636;2
254.412380;330.249220;23.060;21.732;20.119;19.060;18.104;2
401.543804;541.968420;22.635;21.643;20.142;19.225;18.343;2
401.220316;697.836836;22.380;21.219;19.734;18.802;17.962;2
197.101852;160.611972;19.732;19.215;18.053;17.334;16.623;2
593.213436;700.956612;21.770;21.057;19.663;18.788;17.902;2
332.523996;577.238468;21.599;20.905;19.525;18.651;17.757;2
250.627324; 30.792612;20.935;21.400;20.856;20.429;19.987;2
470.398876; 78.493892;23.730;22.650;20.854;19.702;18.499;2
761.304700;276.584356;23.520;21.907;20.220;19.057;17.695;2
719.270268;193.449700;20.130;19.516;18.257;17.468;16.671;2
398.911900; 72.818596;21.302;19.882;17.996;16.869;15.761;2
236.628284;646.161476;22.632;21.770;20.222;19.241;18.233;2
491.025372;675.522500;22.815;21.935;20.389;19.425;18.448;2
638.130748;325.207524;17.956;17.365;16.189;15.472;14.772;2
 94.410428; 47.644964;19.157;18.609;17.440;16.710;15.980;2
306.684732;577.582372;19.664;19.095;17.911;17.183;16.468;2
500.026716;610.213124;23.404;22.223;20.376;19.227;18.051;2
232.435964;489.431012;21.919;20.079;17.880;16.571;15.285;2
473.609820;661.908548;22.266;21.346;19.766;18.774;17.759;2
419.397244; 88.058084;22.729;21.653;20.079;19.129;18.215;2
689.332668;151.262852;23.378;21.972;20.056;18.898;17.755;2
395.781564;198.638884;22.136;20.942;19.432;18.427;17.547;2
363.181084;455.583748;17.605;17.347;16.451;15.867;15.277;2
612.501980;430.461508;24.009;22.642;20.597;19.331;18.031;2
284.266556; 32.921156;21.303;20.621;19.250;18.383;17.511;2
217.734332;321.607620;22.687;21.844;20.262;19.250;18.200;2
501.098204; 45.128164;22.197;21.235;19.574;18.525;17.445;2
537.970908; 92.598884;20.991;20.393;19.103;18.289;17.461;2
775.271356;135.300356;23.678;22.660;20.918;19.805;18.648;2
377.813020;517.853956;22.282;21.076;19.592;18.650;17.818;2
773.704604; 39.864708;22.659;21.653;19.962;18.897;17.799;2
214.455804;576.129316;22.698;21.673;20.146;19.217;18.323;2
433.363196;554.218724;22.207;21.300;19.716;18.717;17.694;2
625.657980;742.536964;23.417;22.086;20.502;19.413;18.339;2
562.834076;437.544452;18.822;18.334;17.225;16.538;15.857;2
714.233852;172.934788;23.418;22.011;20.347;19.228;18.178;2
394.091964;659.497700;20.822;19.992;18.612;17.765;16.952;2
246.997852;317.228036;21.651;20.411;18.951;17.934;16.925;2
185.647772;553.160612;22.378;21.457;19.912;18.958;18.000;2
621.791260; 43.696228;21.811;20.903;19.376;18.432;17.482;2
762.805980;406.180548;19.242;18.549;17.354;16.645;15.985;2
169.387132;650.819492;22.579;21.207;19.645;18.658;17.789;2
144.238140;489.115972;22.470;21.798;20.373;19.464;18.527;2
389.745468;673.747716;22.186;21.427;19.966;19.005;17.991;2
796.040412;325.362756;20.980;19.911;18.548;17.669;16.914;2
 93.978876;624.241380;23.116;21.993;20.375;19.371;18.400;2
295.830460;455.504548;21.416;20.786;19.458;18.593;17.694;2
355.053052; 56.572740;23.502;22.245;20.666;19.651;18.739;2
143.349340;246.121572;21.429;20.790;19.454;18.591;17.698;2
591.530172;648.298116;23.034;21.735;20.126;19.064;18.117;2
279.509276;320.931428;22.967;21.672;20.072;19.014;18.067;2
181.728604;659.294244;19.836;20.394;19.962;19.609;19.249;2
317.485852;155.963108;23.753;22.351;20.688;19.565;18.477;2
365.589820;611.109668;22.627;21.334;19.752;18.734;17.823;2
592.494300; 98.881028;15.673;15.462;14.649;14.143;13.657;2
752.286108;366.567876;17.556;16.357;14.709;13.750;12.820;2
456.786332;170.921348;19.278;18.621;17.321;16.513;15.700;2
279.471612;234.491140;23.134;21.831;20.265;19.198;18.176;2
285.797404;526.650436;23.394;22.452;20.848;19.855;18.854;2
675.498364;150.147716;23.578;22.511;20.733;19.601;18.424;2
639.705596;319.556164;20.944;20.057;18.718;17.912;17.160;2
631.808124;120.813444;21.044;20.367;19.043;18.221;17.401;2
403.519580;538.803236;22.758;21.883;20.352;19.405;18.454;2
544.601532;366.633700;16.426;16.133;15.247;14.702;14.176;2
259.108412;413.538404;17.945;17.477;16.406;15.750;15.117;2
329.715740;731.224036;22.087;21.176;19.633;18.683;17.736;2
584.607036; 62.336740;23.569;22.606;20.965;19.940;18.898;2
485.148380;658.408612;23.144;21.899;20.032;18.883;17.723;2
231.972380;711.002340;19.963;19.281;17.968;17.155;16.344;2
426.454844;207.119620;23.904;22.499;20.828;19.766;18.807;2
421.588444;533.378564;23.514;22.164;20.566;19.475;18.427;2
677.188316;120.510020;14.005;14.830;14.632;14.356;14.046;2
605.052956;740.298948;22.000;20.705;19.180;18.135;17.112;2
282.426652;700.074148;21.698;20.746;19.141;18.139;17.116;2
413.915548;259.906596;21.770;20.909;19.416;18.489;17.555;2
489.131260;630.702692;23.202;22.150;20.441;19.373;18.281;2
464.989692;275.718436;23.237;21.835;20.252;19.150;17.915;2
263.206044;355.446788;20.633;19.893;18.572;17.770;16.990;2
469.526620;236.565124;21.392;20.426;18.952;18.052;17.194;2
120.916380;521.292292;23.368;20.824;17.945;16.224;14.476;2
752.164316;652.930436;20.433;19.811;18.527;17.732;16.946;2
367.957372; 87.794788;18.871;18.511;17.489;16.821;16.137;2
398.210364;535.751044;20.038;19.570;18.417;17.669;16.899;2
406.045532; 60.612644;22.459;21.726;20.278;19.371;18.447;2
186.864284; 43.455460;21.099;21.526;20.980;20.553;20.111;2
286.477468;556.167396;23.134;22.339;20.808;19.839;18.844;2
406.955452;727.719524;21.740;20.965;19.548;18.661;17.787;2
311.074524;620.895620;20.874;20.168;18.770;17.862;16.916;2
533.959164;510.649924;16.368;16.091;15.186;14.630;14.096;2
526.033884;465.741060;20.774;20.092;18.812;18.035;17.280;2
388.439196;343.086660;24.302;22.661;20.911;19.760;18.547;2
420.835516;177.004612;20.607;20.041;18.792;18.001;17.199;2
631.605372; 58.660452;22.860;21.407;19.805;18.742;17.658;2
541.563068;100.120068;19.466;18.910;17.693;16.925;16.150;2
317.327452;612.795748;20.124;19.485;18.191;17.363;16.517;2
712.647036;108.011204;20.962;20.311;19.013;18.215;17.424;2
534.526588; 75.802500;20.850;20.215;18.906;18.073;17.222;2
278.870396;421.122244;23.710;22.373;20.769;19.682;18.641;2
761.207900;303.393732;24.409;22.899;20.785;19.489;18.175;2
338.749820;505.599076;21.956;21.216;19.796;18.906;18.004;2
333.629276;394.961956;21.672;20.865;19.367;18.419;17.447;2
149.490332;404.646532;21.594;20.735;19.184;18.199;17.184;2
129.393596;324.746404;19.571;18.969;17.796;17.089;16.415;2
533.186524;245.919524;22.333;21.518;20.012;19.057;18.076;2
581.988156;243.252772;21.304;20.081;18.621;17.617;16.637;2
737.174396;260.843972;23.984;22.625;20.988;19.881;18.837;2
649.809756;326.603204;22.201;20.904;19.357;18.312;17.327;2
763.005564; 62.831300;16.170;15.781;14.860;14.320;13.831;2
161.649820;302.350404;21.798;20.456;18.937;17.889;16.759;2
594.942460;491.380740;22.616;21.282;19.745;18.679;17.547;2
110.170876;400.076164;20.147;18.459;16.438;15.258;14.113;2
199.011452;174.094980;23.742;22.646;20.864;19.741;18.582;2
191.762012;506.268932;22.132;21.198;19.623;18.643;17.648;2
696.937276;474.084868;23.768;22.635;20.947;19.919;18.906;2
 92.828540; 77.996164;17.572;16.976;15.836;15.152;14.501;2
430.923484;309.996196;23.637;22.246;20.619;19.451;18.174;2
497.062876;214.281764;23.409;22.524;20.893;19.862;18.803;2
647.144412;414.485988;23.149;21.965;20.444;19.433;18.548;2
524.258748;114.393316;21.248;20.401;19.074;18.261;17.496;2
770.579548;454.247556;17.980;18.414;17.764;17.230;16.640;2
214.860956;173.046372;22.130;21.123;19.695;18.810;17.987;2
498.162524;464.107780;22.893;22.113;20.598;19.619;18.599;2
428.881884;445.471492;20.203;19.711;18.528;17.785;17.037;2
663.048124;380.490532;21.388;20.671;19.264;18.352;17.405;2
459.742780; 69.187364;23.591;22.271;20.678;19.611;18.624;2
228.081372;569.570500;20.823;20.091;18.671;17.770;16.845;2
235.326940;738.245380;22.510;21.762;20.289;19.348;18.378;2
414.059868;617.650180;18.904;18.487;17.421;16.764;16.121;2
364.664060;744.697540;23.660;22.660;20.929;19.815;18.648;2
166.727068; 72.536996;23.544;22.237;20.637;19.599;18.675;2
776.969052;249.915428;14.860;14.662;13.857;13.361;12.889;2
633.236188;454.137732;18.048;17.667;16.663;16.053;15.467;2
177.618300;248.253988;21.566;20.765;19.389;18.554;17.742;2
575.162172;602.757060;23.333;22.017;20.428;19.384;18.451;2
136.999964;421.656228;17.556;17.140;16.103;15.455;14.815;2
438.696700;732.759812;20.743;19.552;18.101;17.119;16.218;2
310.852764;218.804964;22.964;21.587;19.980;18.889;17.802;2
247.766268;210.498468;23.164;21.824;20.192;19.099;18.093;2
620.886620;492.814436;21.260;20.441;19.088;18.270;17.486;2
411.560668;221.165124;20.844;19.685;18.268;17.314;16.463;2
126.980988;210.836740;22.438;21.196;19.692;18.726;17.877;2
 88.043804;179.145124;22.349;21.044;19.474;18.459;17.558;2
225.027068;541.169732;17.929;17.520;16.493;15.848;15.207;2
795.792604;345.082852;22.706;21.418;19.826;18.809;17.890;2
270.369596;502.060068;21.913;20.416;18.426;17.230;16.042;2
742.633564;432.829060;20.106;19.450;18.149;17.343;16.541;2
669.866716;395.374852;21.741;20.460;18.672;17.596;16.538;2
511.828572;250.774308;17.857;16.587;14.887;13.900;12.949;2
181.320988;418.809252;21.614;20.804;19.339;18.423;17.492;2
423.676860;353.506212;19.177;18.034;16.695;15.834;15.106;2
756.093340;302.884388;21.960;21.099;19.612;18.694;17.775;2
552.230076;312.085668;21.410;20.343;18.866;17.961;17.121;2
675.220284;619.038468;19.139;18.445;17.238;16.521;15.847;2
105.820156;186.621956;21.419;20.685;19.308;18.450;17.608;2
339.714652;465.858628;21.303;20.764;19.484;18.657;17.805;2
275.555260;500.208196;19.368;18.858;17.708;16.992;16.300;2
461.171548;339.035492;16.138;15.968;15.136;14.601;14.069;2
136.371644;662.012740;24.436;22.710;20.946;19.823;18.696;2
365.024156;732.627108;23.085;21.846;20.265;19.222;18.302;2
733.764220;259.391268;17.521;17.107;16.116;15.525;14.973;2
472.333820;110.251332;19.704;19.191;17.981;17.205;16.410;2
 87.202172;138.732356;21.012;20.442;19.167;18.348;17.506;2
473.136732;441.484740;22.626;21.560;20.078;19.157;18.298;2
338.356284;583.816292;22.510;21.178;19.598;18.542;17.558;2
738.901660;700.496196;22.325;21.020;19.124;17.972;16.811;2
709.290716;524.362788;22.120;21.165;19.725;18.847;18.011;2
714.256732;606.461508;23.324;22.359;20.658;19.573;18.446;2
425.717052;742.662980;19.005;18.143;16.951;16.219;15.583;2
389.335036;324.610532;19.957;18.921;17.596;16.746;16.005;2
182.151708;402.950244;21.296;20.631;19.300;18.478;17.659;2
516.295100;478.590820;24.334;22.374;19.875;18.356;16.810;2
108.556604;587.073700;21.627;20.677;19.282;18.431;17.635;2
504.381308;318.424836;22.211;21.425;19.953;19.026;18.080;2
673.934428;282.301540;22.978;21.654;20.088;19.052;18.120;2
751.966844;225.553508;21.624;20.390;18.896;17.938;17.090;2
117.006364;671.379812;22.361;21.463;19.914;18.944;17.970;2
408.522204;253.043652;21.184;20.597;19.293;18.447;17.570;2
805.586652;655.073764;21.708;20.642;19.247;18.357;17.571;2
778.319676;435.863300;19.124;18.318;16.914;16.066;15.228;2
174.454524;473.442820;17.491;16.963;15.936;15.326;14.771;2
468.929628;217.481444;23.442;22.190;20.616;19.580;18.666;2
108.530556;364.899748;22.305;21.597;20.164;19.260;18.334;2
386.138876;746.294564;23.017;21.825;20.298;19.323;18.445;2
496.671452;536.800004;22.661;21.886;20.378;19.407;18.396;2
350.774492;159.938948;24.259;22.287;19.757;18.218;16.642;2
611.351996;584.132740;20.486;19.317;17.868;16.898;16.038;2
563.149116;267.318660;20.053;19.306;18.037;17.254;16.519;2
181.325916;331.193284;22.200;21.404;19.888;18.913;17.899;2
558.813532;102.566116;15.886;15.363;14.370;13.775;13.248;2
287.318044;712.264260;23.899;22.535;20.845;19.739;18.740;2
